Index;Year;MM/DD;Day;GWZ1;GWZ2;GWZ3;GWZ4;GWZ5;GWZ6;Zz;Sz;Spieleinsatz;I;6T_Zz;II;6T;III;5T_Zz;IV;5T;V;4T_Zz;VI;4T;VII;3T_Zz;VIII;3T;IX;2T_Zz
42;2012;20/10/;SA;26;8;6;11;15;33;17;9;43786587,75;JP;3281423,90;2;875731,70;29;37747,00;1229;2315,80;3338;131,10;62985;34,70;93069;18,80;1070030;9,00;na;na
43;2012;24/10/;MI;44;33;6;39;18;14;12;5;20289096,00;JP;4295878,70;1;811563,80;14;36230,50;505;2611,40;1367;148,40;24761;40,90;35135;23,00;428682;10,40;na;na
43;2012;27/10/;SA;44;33;23;39;46;11;8;9;44652434,25;JP;6528500,40;8;223262,10;29;38493,40;1547;1876,10;2768;161,30;72662;30,70;68146;26,20;1115465;8,80;na;na
44;2012;31/10/;MI;34;49;30;13;8;3;37;5;22242264,75;JP;7640613,60;1;889690,50;10;55605,60;457;3163,50;1055;210,80;27089;41,00;30429;29,20;506070;9,60;na;na
44;2012;03/11/;SA;43;8;42;46;7;26;16;3;47903621,25;JP;10035794,60;9;212904,90;24;49899,60;941;3308,90;2508;191,00;46507;51,50;72672;26,30;917634;11,40;na;na
45;2012;07/11/;MI;21;47;6;31;46;2;11;1;24705174,00;JP;11271053,30;2;494103,40;18;34312,70;436;3683,10;1792;137,80;24482;50,40;49590;19,90;475801;11,40;na;na
45;2012;10/11/;SA;28;3;49;25;2;38;14;1;50952617,25;1;13818684,10;3;679368,20;27;47178,30;1133;2923,10;3010;169,20;64358;39,50;79114;25,70;1178139;9,50;na;na
46;2012;14/11/;MI;11;45;2;34;9;17;42;0;20374367,25;JP;1018718,30;JP;814974,60;13;39181,40;497;2664,60;1172;173,80;29556;34,40;33293;24,40;528382;8,40;na;na
46;2012;17/11/;SA;5;24;32;36;7;15;35;4;45006600,75;2;1634524,10;3;871746,20;19;59219,20;1418;2063,00;2623;171,50;59332;37,90;71242;25,20;1038233;9,50;na;na
47;2012;21/11/;MI;24;1;10;9;29;27;19;2;19639965,00;JP;981998,20;3;261866,20;23;21347,70;748;1706,60;2294;85,60;31390;31,20;57218;13,70;502323;8,60;na;na
47;2012;24/11/;SA;32;2;12;28;23;48;31;3;44147071,50;3;1063117,20;22;80267,40;25;44147,00;1906;1505,50;2310;191,10;70752;31,10;65773;26,80;1069294;9,00;na;na
48;2012;28/11/;MI;45;40;26;11;21;42;46;4;19369124,25;JP;968456,20;3;258254,90;3;161409,30;448;2810,20;826;234,40;22277;43,40;26546;29,10;404458;10,50;na;na
48;2012;01/12/;SA;6;23;4;3;45;2;1;3;45195148,50;JP;3228213,60;3;602601,90;27;41847,30;831;3535,10;19836;35,90;55693;35,90;88517;20,40;1018487;9,70;na;na
49;2012;05/12/;MI;38;23;20;36;24;27;28;7;22035602,25;JP;4329993,70;2;440712,00;11;50080,90;363;3945,70;1051;209,60;20632;53,40;27997;31,40;439919;11,00;na;na
49;2012;08/12/;SA;48;34;15;19;42;27;31;6;47607527,25;JP;6710370,00;3;634767,00;27;44081,00;841;3679,50;2657;179,10;44188;53,80;79544;23,90;846440;12,30;na;na
50;2012;12/12/;MI;10;11;33;1;8;15;35;5;22188948,00;JP;7819817,40;1;887557,90;14;39623,10;720;2003,10;1185;187,20;33742;32,80;31573;28,10;559709;8,70;na;na
50;2012;15/12/;SA;25;40;31;27;4;30;19;6;48924700,50;1;10266052,40;2;978494,00;42;29121,80;1278;2488,30;4930;99,20;72162;33,80;122654;15,90;1215831;8,80;na;na
51;2012;19/12/;MI;27;43;40;36;32;25;45;5;20865390,00;JP;1043269,50;2;417307,80;4;130408,60;305;4446,70;950;219,60;19771;52,70;29669;28,10;410982;11,10;na;na
51;2012;22/12/;SA;49;23;38;44;11;32;45;4;48330194,25;JP;3459779,20;2;966603,80;15;80550,30;1894;1658,60;2633;183,50;81274;29,70;72055;26,80;1274910;8,30;na;na
52;2012;26/12/;MI;36;13;34;3;43;10;21;2;24078956,25;JP;4663727,00;1;963158,20;6;100328,90;447;3501,40;1180;204,00;25595;47,00;35174;27,30;494541;10,70;na;na
52;2012;29/12/;SA;11;43;38;35;31;25;29;4;65166229,50;1;7922038,40;7;372378,40;25;65166,20;1520;2786,70;3320;196,20;83168;39,10;89936;28,90;1462210;9,80;na;na
1;2013;02.01.;MI;36;41;21;18;44;3;40;0;20783768,25;2;519594,20;2;415675,30;4;129898,50;440;3070,30;828;251,00;21135;49,10;25855;32,10;396617;11,50;na;na
1;2013;05.01.;SA;39;47;49;45;22;26;43;0;44889669,00;JP;2244483,40;5;359117,30;35;32064,00;931;3134,00;6132;73,20;51017;43,90;85025;21,10;899216;10,90;na;na
2;2013;09.01.;MI;22;36;26;43;6;7;18;9;20808910,50;JP;3284928,90;1;832356,40;10;52022,20;340;3978,10;1044;199,30;23125;44,90;32277;25,70;441056;10,30;na;na
2;2013;12.01.;SA;10;7;48;11;43;15;38;8;45649200,00;JP;5567388,90;5;365193,60;16;71326,80;862;3442,20;2517;181,30;51312;44,40;72030;25,30;1001370;10,00;na;na
3;2013;16.01.;MI;18;3;8;26;11;14;41;3;21392108,25;JP;6636994,30;2;427842,10;15;35653,50;778;1787,20;1404;152,30;34096;31,30;37511;22,80;546405;8,60;na;na
3;2013;19.01.;SA;39;23;27;45;28;47;6;6;46615994,25;JP;8967794,00;1;1864639,70;19;61336,80;1112;2724,80;2527;184,40;55169;42,20;71640;26,00;988698;10,30;na;na
4;2013;23.01.;MI;28;8;22;12;3;4;7;3;23463948,00;1;10140991,40;6;156426,30;42;13966,60;1130;1349,60;3238;72,40;41214;28,40;65630;14,30;597128;8,60;na;na
4;2013;26.01.;SA;37;31;33;12;36;28;18;4;44072550,00;JP;2203627,50;JP;1762902,00;10;110181,30;624;4590,80;2312;190,60;44707;49,20;74853;23,50;868173;11,10;na;na
5;2013;30.01.;MI;4;26;2;5;27;36;19;2;20768580,75;1;5835701,70;na;na;19;27327,00;415;3252,90;1552;133,80;21816;47,50;41979;19,70;438176;10,40;na;na
5;2013;02.02.;SA;34;17;44;28;2;4;40;2;44903723,25;JP;2245186,10;5;359229,70;15;74839,50;888;3286,80;2408;186,40;51430;43,60;72106;24,90;960021;10,20;na;na
6;2013;06.02.;MI;31;16;14;32;24;7;22;4;20740909,50;JP;3282231,50;4;207409,00;7;74074,60;460;2930,70;944;219,70;26594;38,90;29065;28,50;494307;9,20;na;na
6;2013;09.02.;SA;22;26;20;5;47;29;25;5;45262916,25;JP;5545377,30;4;452629,10;14;80826,60;655;4491,70;1909;237,10;40562;55,70;58367;31,00;815013;12,20;na;na
7;2013;13.02.;MI;4;11;38;14;6;15;26;5;21701557,50;JP;6630455,10;JP;868062,30;13;41733,70;387;3644,90;1727;125,60;24756;43,80;47355;18,30;467450;10,20;na;na
7;2013;16.02.;SA;22;23;24;39;33;6;18;1;47332407,00;JP;8997075,40;1;2761358,50;26;45511,90;810;3798,20;3528;134,10;53280;44,40;104587;18,10;1062768;9,70;na;na
8;2013;20.02.;MI;6;27;20;5;45;36;47;7;24285351,75;JP;10211342,90;2;485707,00;11;55193,90;360;4384,80;857;283,30;22147;54,80;29127;33,30;457107;11,60;na;na
8;2013;23.02.;SA;49;35;26;17;46;44;47;2;49597813,50;JP;12691233,50;4;495978,10;24;51664,30;1172;2750,70;2782;178,20;57451;43,10;95084;20,80;1013548;10,70;na;na
9;2013;27.02.;MI;28;6;16;33;25;5;10;9;26588686,50;JP;14020667,80;1;1063547,40;11;60428,80;555;3113,90;2187;121,50;33816;39,30;59467;17,80;619598;9,40;na;na
9;2013;02.03.;SA;45;2;17;48;14;4;27;8;53977198,50;JP;16719527,70;3;719695,90;32;42169,60;903;3885,40;3226;167,30;53518;50,40;93247;23,10;1052898;11,20;na;na
10;2013;06.03.;MI;10;14;6;15;2;29;41;9;30557183,25;JP;18247386,80;5;244457,40;13;58763,80;808;2458,10;1256;243,20;39550;38,60;38393;31,80;652742;10,20;na;na
10;2013;09.03.;SA;2;20;47;14;39;12;16;7;58917050,25;1;21193239,30;5;471336,40;16;92057,80;834;4591,80;2728;215,90;53200;55,30;88318;26,60;1090988;11,80;na;na
11;2013;13.03.;MI;46;3;38;32;29;26;34;7;21602178,75;JP;1080108,90;1;864087,10;10;54005,40;451;3113,30;1202;179,70;29121;37,00;36204;23,80;496712;9,50;na;na
11;2013;16.03.;SA;17;39;10;34;4;42;45;7;45767170,50;JP;3368467,40;4;457671,70;18;63565,50;1171;2540,40;2419;189,10;58579;39,00;68108;26,80;1062212;9,40;na;na
12;2013;20.03.;MI;35;17;24;10;37;5;4;7;21629304,75;JP;4449932,60;1;865172,10;10;54073,20;545;2579,60;1326;163,10;28870;37,40;38803;22,20;519326;9,10;na;na
12;2013;23.03.;SA;30;37;49;9;41;16;10;2;46549519,50;JP;6777408,50;3;620660,20;24;48489,00;834;3627,90;1885;246,90;59349;39,20;66469;28,00;1056272;9,60;na;na
13;2013;27.03.;MI;1;2;3;38;21;13;7;9;23027427,00;JP;7928779,80;1;921097,00;17;33863,80;507;2952,20;2654;86,70;28586;40,20;67957;13,50;519890;9,70;na;na
13;2013;30.03.;SA;7;35;39;30;46;31;8;3;49598412,75;JP;10408700,40;1;1983936,50;15;82664,00;667;4833,40;1975;251,10;49224;50,30;61351;32,30;1000081;10,90;na;na
14;2013;03.04.;MI;31;23;21;16;38;29;24;4;23694253,50;JP;11593413,00;JP;947770,10;4;148089,00;337;4570,10;962;246,30;21664;54,60;30125;31,40;442019;11,70;na;na
14;2013;06.04.;SA;30;5;17;34;7;32;35;0;59452591,50;2;7283021,20;9;369541,50;37;40170,60;2121;1821,90;3605;164,90;91041;32,60;103752;22,90;1544426;8,40;na;na
15;2013;10.04.;MI;43;26;45;27;31;32;16;5;20669294,25;1;1033464,70;3;275590,50;6;86122,00;460;2920,60;1186;174,20;22715;45,40;39064;21,10;427856;10,60;na;na
15;2013;13.04.;SA;28;35;45;15;26;10;4;2;44498556,00;JP;2224927,80;6;296657,00;14;79461,70;724;3995,00;2520;176,50;46384;47,90;68872;25,80;828857;11,80;na;na
16;2013;17.04.;MI;35;38;45;37;24;9;20;7;23001786,00;JP;3375017,10;2;460035,70;16;35940,20;392;3814,00;1299;177,00;25442;45,20;34084;26,90;490028;10,30;na;na
16;2013;20.04.;SA;48;6;36;28;38;31;10;9;44590189,50;JP;5604526,50;2;891803,70;25;44590,10;644;4500,50;2398;185,90;42321;52,60;68689;25,90;855437;11,40;na;na
17;2013;24.04.;MI;48;39;7;14;19;49;9;0;21007562,25;JP;6654904,60;1;840302,40;29;18109,90;678;2013,90;3583;58,60;32435;32,30;56239;14,90;497528;9,20;na;na
17;2013;27.04.;SA;28;11;32;3;10;43;41;3;47000034,75;JP;9004906,30;5;376000,20;32;36718,70;1126;2713,10;2997;156,80;62148;37,80;82841;22,60;1129611;9,10;na;na
18;2013;01.05.;MI;22;12;15;28;16;9;5;9;22396531,50;JP;10124732,80;1;895861,20;13;43070,20;526;2767,60;1845;121,30;27595;40,50;45647;19,60;459937;10,70;na;na
18;2013;04.05.;SA;48;7;5;11;22;21;na;8;64391562,00;1;14245792,70;3;773476,00;161;7206,20;1412;2465,00;8394;138,20;70349;32,90;142698;16,20;1188483;8,70;974088;5,00
19;2013;08.05.;MI;6;22;42;30;11;4;na;7;26540157,00;JP;1698570,00;JP;942786,30;63;7482,40;519;2724,80;3200;147,30;25306;37,20;58557;16,10;443632;9,50;428729;5,00
19;2013;11.05.;SA;40;7;32;3;31;41;na;2;56426096,00;2;2654920,00;6;500609,20;85;12122,70;965;3203,40;5685;181,20;56027;36,70;109430;18,80;1048630;8,80;798617;5,00
20;2013;15.05.;MI;29;16;45;4;38;2;na;2;24840773,00;JP;1589809,40;2;467584,10;29;16123,50;285;4921,90;1905;245,40;17537;53,30;37686;24,80;350991;11,90;295779;5,00
20;2013;18.05.;SA;16;32;20;2;1;22;na;6;56331457,00;JP;5195022,60;4;522159,70;79;13219,20;628;4988,70;4988;209,30;42296;49,30;94640;22,00;811910;11,50;734825;5,00
21;2013;22.05.;MI;6;35;23;8;36;24;na;8;24658139,00;JP;6773143,40;1;903945,30;32;14124,10;341;3976,20;2199;205,50;18795;48,00;44883;20,10;365630;11,10;342299;5,00
21;2013;25.05.;SA;29;25;23;17;3;44;na;0;57098330,00;JP;10427436,50;2;1085398,50;70;15505,60;726;4485,10;4375;248,00;48951;44,30;83911;25,80;962231;10,10;637380;5,00
22;2013;29.05.;MI;40;2;41;14;7;5;na;5;28338014,00;JP;12241069,30;1;1019011,90;72;7076,40;486;3145,00;3087;165,00;24247;42,00;57912;17,50;457921;10,00;433051;5,00
22;2013;01.06.;SA;2;30;28;13;36;32;na;1;60064120,00;JP;16085172,90;1;2289591,10;56;20442,70;646;5316,30;3986;287,20;40945;55,90;81009;28,20;839252;12,20;658409;5,00
23;2013;05.06.;MI;47;30;21;49;39;19;na;1;31211729,00;JP;18082723,50;3;394077,20;40;14777,80;520;3410,20;2694;219,40;27527;42,90;48486;24,30;502574;10,50;357199;5,00
23;2013;08.06.;SA;12;38;47;26;3;30;na;3;63648910,00;2;11078126,80;14;164679,00;272;4238,00;2189;1579,80;9155;125,90;77227;29,80;139400;16,50;1189726;8,70;939172;5,00
24;2013;12.06.;MI;6;15;5;7;23;10;na;6;24516805,00;1;1569075,50;4;218563,90;98;4460,40;788;1664,10;4035;108,30;33924;25,70;61950;14,10;518250;7,50;389354;5,00
24;2013;15.06.;SA;14;16;49;43;6;25;na;1;53265706,00;JP;3409005,10;4;508185,30;91;11168,90;922;3307,00;4010;253,40;42898;47,30;74807;27,10;794871;11,50;579287;5,00
25;2013;19.06.;MI;18;42;19;49;29;3;na;5;23783516,00;JP;4931150,10;JP;863444,20;34;12697,70;343;3775,90;2386;180,90;20172;42,80;45782;18,80;373770;10,30;347034;5,00
25;2013;22.06.;SA;10;19;31;43;5;35;na;8;53867149,00;2;4189323,80;9;311416,90;188;5157,70;1577;1844,60;7662;126,50;62540;31,00;121434;15,90;989645;8,80;818598;5,00
26;2013;26.06.;MI;31;22;32;39;2;43;na;2;24465891,00;JP;1565817,00;JP;916469,30;20;22911,70;262;5246,90;1977;231,70;17283;53,00;38041;24,00;347600;11,80;300487;5,00
26;2013;29.06.;SA;36;43;22;28;7;44;na;9;54260017,00;1;5038458,00;2;1493297,70;59;17543,40;763;4069,70;4499;230,00;44362;46,60;73289;28,20;715975;13,00;591221;5,00
27;2013;03.07.;MI;36;9;13;17;7;14;na;2;22975944,00;1;2318836,00;na;na;37;11464,50;340;3742,80;2261;187,60;23468;36,10;42038;20,10;425174;8,90;306751;5,00
27;2013;06.07.;SA;11;17;49;8;20;3;na;9;51556399,00;1;3299609,50;6;314767,90;164;5757,90;1441;1965,90;6117;154,30;58758;32,10;102650;18,30;991335;8,50;718503;5,00
28;2013;10.07.;MI;41;16;19;11;29;43;na;9;22244446,00;JP;1423644,50;2;417258,10;39;10698,90;345;3628,30;1985;210,20;18544;45,00;35025;23,80;342910;10,90;270683;5,00
28;2013;13.07.;SA;18;3;48;28;29;38;na;1;51370409,00;2;2355675,30;6;325620,80;182;5367,30;2165;1353,60;5713;170,90;60980;32,00;76430;25,50;808021;10,80;572050;5,00
29;2013;17.07.;MI;17;38;20;28;26;11;na;3;21974525,00;1;1406369,60;1;795991,20;58;6861,90;393;3038,10;2558;155,50;22204;35,80;45486;17,40;389655;9,10;324196;5,00
29;2013;20.07.;SA;3;46;33;11;29;18;na;4;50137346,00;1;3208790,10;5;367292,90;150;6121,50;1240;2221,50;5906;155,40;54570;33,60;99245;18,50;916126;9,00;699047;5,00
30;2013;24.07.;MI;15;28;31;8;2;36;na;6;21538861,00;JP;1378487,10;3;268228,10;31;12978,70;310;3893,60;1990;202,10;16806;47,80;35948;22,30;306874;11,70;268820;5,00
30;2013;27.07.;SA;34;20;11;31;30;40;na;0;49595279,00;JP;4552584,90;4;474890,10;130;7306,00;1175;2424,90;5222;181,80;57177;33,20;81432;23,30;901699;9,40;525587;5,00
31;2013;31.07.;MI;38;6;3;47;39;26;na;7;23485820,00;JP;6055677,30;2;412085,60;69;5972,20;535;2310,70;3650;112,90;26880;30,60;58011;14,20;429854;8,60;399621;5,00
31;2013;03.08.;SA;31;47;19;25;6;40;na;2;52640929,00;1;9424696,70;6;323775,50;128;7588,40;1303;2236,30;6338;153,20;60032;32,30;104998;18,50;999981;8,70;704983;5,00
32;2013;07.08.;MI;42;24;14;36;16;11;na;4;22120653,00;JP;1415721,70;1;828085,90;21;19716,30;321;3869,50;1807;229,10;16644;49,70;34978;23,60;314405;11,80;272749;5,00
32;2013;10.08.;SA;31;39;36;9;3;17;na;7;50719540,00;JP;4661772,20;5;352706,90;177;4981,70;1222;2164,70;8510;103,60;62040;28,40;134810;13,00;991412;8,00;895674;5,00
33;2013;14.08.;MI;9;39;8;3;34;35;na;3;23455260,00;JP;6162908,80;1;850155,30;30;14169,20;315;4048,30;1937;219,40;17306;49,10;43701;19,40;365470;10,40;344988;5,00
33;2013;17.08.;SA;13;42;28;19;17;25;na;8;52307434,00;JP;9510584,50;JP;1872779,10;107;8751,30;896;3135,20;6017;155,60;47983;39,00;112594;16,60;906174;9,30;815650;5,00
34;2013;21.08.;MI;15;5;29;21;27;48;na;1;26215442,00;JP;11188372,70;1;2868534,30;38;13102,00;336;4445,30;2114;235,50;19991;49,80;38530;25,80;375424;11,90;294476;5,00
34;2013;24.08.;SA;30;6;29;27;2;25;na;3;55775893,00;JP;14758029,80;5;409955,00;108;9489,70;958;3209,40;5735;178,70;50354;40,70;102344;20,00;907754;10,10;764107;5,00
35;2013;28.08.;MI;29;35;3;22;2;37;na;9;28692814,00;JP;16594369,80;JP;1087843,60;19;28627,40;226;7220,20;1591;341,80;16186;67,20;37254;29,20;361516;13,50;326326;5,00
35;2013;31.08.;SA;39;22;44;37;26;1;na;4;62063273,00;JP;20566419,20;JP;3430254,80;95;12328,40;572;6142,60;4324;270,80;38812;60,30;87134;26,80;803153;13,10;727095;5,00
36;2013;04.09.;MI;34;19;17;38;31;1;na;9;34622278,00;JP;22782244,90;2;2357082,30;65;9876,20;629;3061,70;3779;169,80;34710;36,90;64655;19,80;626390;9,20;451243;5,00
36;2013;07.09.;SA;43;22;24;37;41;12;na;9;67276406,00;2;13543967,40;5;506037,80;80;15813,60;989;3837,40;5387;234,80;55038;45,90;104955;24,10;1031872;11,00;806124;5,00
37;2013;11.09.;MI;12;40;48;42;28;16;na;3;23906597,00;JP;1530022,20;JP;888812,60;38;11694,90;342;3898,30;2057;216,00;18560;47,80;40143;22,10;350409;11,40;307030;5,00
37;2013;14.09.;SA;23;22;21;30;10;40;na;2;53596079,00;1;4960171,20;7;414788,30;88;11447,10;882;3426,30;4530;222,30;44844;44,90;89193;22,50;851732;10,60;644167;5,00
38;2013;18.09.;MI;46;11;4;20;30;21;na;3;22756400,00;JP;1456409,60;JP;837033,00;49;8541,10;408;3077,30;2285;183,10;21745;38,40;41773;20,00;374254;10,00;310292;5,00
38;2013;21.09.;SA;22;32;8;40;13;43;na;8;51721405,00;JP;4766579,50;4;683342,40;85;11154,90;760;3742,70;4636;204,50;37103;51,10;91482;20,70;715564;11,90;717433;5,00
39;2013;25.09.;MI;7;43;14;26;30;33;na;3;23851529,00;JP;6293077,30;2;435262,00;31;14040,70;339;3851,80;2131;204,20;18712;46,50;42721;20,30;372027;10,50;338805;5,00
39;2013;28.09.;SA;31;23;37;3;41;32;na;2;53617180,00;JP;9724576,80;3;659515,10;102;9698,70;931;3187,70;6457;153,20;59874;33,00;104519;18,90;1001939;8,80;718327;5,00
40;2013;02.10.;MI;46;17;42;27;43;47;na;3;27731928,00;JP;11499420,10;2;515623,00;34;15165,30;353;4382,00;2583;199,60;21972;46,90;48045;21,40;406848;11,40;355732;5,00
40;2013;05.10.;SA;3;48;12;9;35;44;na;5;55953874,00;JP;15080468,00;4;501112,80;119;8422,00;919;3271,60;6128;163,50;46842;42,70;115228;17,30;898305;10,00;870275;5,00
41;2013;09.10.;MI;9;29;46;22;48;11;na;3;29971712,00;JP;16998657,50;2;550726,50;43;12807,50;420;3933,70;2467;223,20;21492;51,20;50569;21,70;428857;11,50;410627;5,00
41;2013;12.10.;SA;38;44;14;29;25;46;na;9;61517106,00;1;20935752,20;3;780218,40;63;18576,60;680;5163,20;4295;272,40;40770;57,40;84261;27,70;796429;13,20;682981;5,00
42;2013;16.10.;MI;49;38;32;9;44;40;na;8;23340053,00;JP;1493763,30;JP;850192,30;53;8020,60;351;3633,30;2728;155,80;22018;38,60;47447;17,90;401342;9,50;334868;5,00
42;2013;19.10.;SA;10;38;24;4;14;40;na;5;51939966,00;1;4817921,10;7;388775,80;179;5226,90;1311;2141,00;7779;120,20;63955;29,20;116812;16,00;935821;8,90;786688;5,00
43;2013;23.10.;MI;23;26;7;21;33;16;na;7;22391197,00;JP;1433036,60;2;391256,50;48;8151,10;322;3645,20;2837;137,90;19714;39,60;53200;14,70;379565;9,20;387486;5,00
43;2013;26.10.;SA;25;20;22;24;9;18;na;2;51095941,00;JP;4703176,80;5;377295,60;90;10480,40;733;3860,40;4571;206,30;42740;44,10;87889;21,40;829962;10,20;682610;5,00
44;2013;30.10.;MI;36;30;12;13;10;45;na;1;24126445,00;JP;6247269,20;JP;911073,50;25;18221,40;281;4863,30;1917;237,60;17991;50,60;37121;24,50;373428;10,90;281679;5,00
44;2013;02.11.;SA;24;15;38;12;19;9;na;5;53986707,00;JP;9702418,40;5;563148,10;183;5204,00;1251;2283,70;8769;108,60;68076;27,90;138024;13,70;1081517;7,90;898306;5,00
45;2013;06.11.;MI;36;22;35;30;12;13;na;2;27086292,00;JP;11435941,00;2;513427,60;25;20537,10;263;5856,50;1713;299,70;16737;61,30;35566;28,80;339861;13,50;308214;5,00
45;2013;09.11.;SA;28;12;13;33;32;6;na;7;58707165,00;JP;15193199,50;6;344310,00;107;9653,50;850;3645,60;6606;156,30;50902;40,50;129940;15,80;1004151;9,20;987544;5,00
46;2013;13.11.;MI;12;5;15;16;35;46;na;1;31048933,00;JP;17180331,20;JP;1186793,90;39;15215,30;394;4518,20;2188;271,20;22401;52,90;41952;28,20;444404;12,00;333879;5,00
46;2013;16.11.;SA;43;42;19;39;9;24;na;4;63958172,00;1;21273654,20;13;272241,30;175;6720,90;1791;1970,10;8100;145,20;75009;31,30;127002;18,50;1165629;9,00;872464;5,00
47;2013;20.11.;MI;24;36;42;16;9;19;na;5;23513995,00;JP;1504895,60;JP;851415,60;85;5008,30;552;2313,60;3178;133,90;26789;31,70;48430;17,50;399176;9,50;347589;5,00
47;2013;23.11.;SA;7;30;35;12;19;33;na;5;52388594,00;JP;4857765,60;5;539613,00;153;6034,80;1151;2406,50;7497;123,10;59044;31,20;128162;14,40;1011498;8,20;874986;5,00
48;2013;27.11.;MI;28;42;31;36;11;38;na;7;24482247,00;JP;6424629,40;1;887350,90;38;11675,60;280;4753,60;2325;190,80;17380;51,00;44891;19,70;346619;11,50;360150;5,00
48;2013;30.11.;SA;33;1;47;39;30;24;na;7;55369179,00;JP;9968256,80;2;994053,80;91;10923,60;719;4147,60;5613;177,00;44139;45,00;110144;18,00;842511;10,60;851977;5,00
49;2013;04.12.;MI;13;22;20;41;49;42;na;6;28904879,00;JP;11818169,00;JP;1082992,20;27;20055,40;258;6296,40;1856;291,70;16836;64,30;40137;26,90;358058;13,60;354521;5,00
49;2013;07.12.;SA;19;15;9;4;48;26;na;0;60190386,00;JP;15670353,70;4;842316,00;105;10887,00;1053;3256,70;5106;223,80;58716;38,90;92936;24,60;1073530;9,50;676058;5,00
50;2013;11.12.;MI;18;38;7;49;39;22;na;6;31039525,00;JP;17656883,30;1;1143114,70;48;11907,40;517;3316,50;3005;190,20;26817;42,60;54979;20,70;498510;10,30;420417;5,00
50;2013;14.12.;SA;5;27;38;17;19;6;na;3;64262462,00;JP;21769680,80;7;325407,40;187;6090,50;1579;2163,80;9716;117,20;85901;26,50;160692;14,10;1393150;7,30;1047982;5,00
51;2013;18.12.;MI;44;2;18;34;35;12;na;9;36703615,00;1;24118712,10;1;1369399,60;82;8349,90;541;3796,80;3418;200,30;30401;45,00;61450;22,20;557909;11,00;461756;5,00
51;2013;21.12.;SA;25;5;27;35;4;17;na;5;56309899,00;JP;3603833,50;3;660848,10;114;8695,30;1029;2890,00;7709;128,50;55850;35,40;139325;14,20;1038305;8,50;945134;5,00
52;2013;25.12.;MI;46;40;44;26;27;4;na;8;28767747,00;JP;5444969,30;4;264500,40;42;12595,20;377;4209,50;2588;204,40;22296;47,40;50355;21,00;426874;11,10;392544;5,00
52;2013;28.12.;SA;43;9;22;6;32;10;na;3;55587395,00;1;9002562,50;2;1010630,20;122;8283,80;1080;2807,30;6492;155,60;56818;35,50;110900;18,20;965468;9,40;804700;5,00
1;2014;01.01.;MI;46;25;24;8;23;6;na;6;26639023,00;JP;1704897,40;1;971719,40;54;8997,40;359;4060,10;2599;186,90;22170;43,80;50146;19,30;432164;10,10;379484;5,00
1;2014;04.01.;SA;16;19;25;36;39;48;na;1;53831308,00;JP;5150101,10;1;2037646,00;87;11710,60;1010;3026,20;4515;225,60;45785;44,50;80673;25,20;844535;10,80;618798;5,00
2;2014;08.01.;MI;36;44;45;28;20;31;na;9;25599030,00;JP;6788439,00;JP;983309,70;21;23412,10;202;7301,80;1408;349,10;13980;70,30;30664;32,00;300952;14,70;265616;5,00
2;2014;11.01.;SA;14;8;29;23;5;38;na;1;55776062,00;JP;10358106,90;5;622245,00;70;15199,30;927;3443,20;4296;247,60;46484;45,70;80026;26,50;859179;11,10;607842;5,00
3;2014;15.01.;MI;6;49;41;22;39;43;na;4;28438810,00;JP;12178190,70;2;531744,50;39;13634,40;436;3658,70;2816;188,80;25405;41,80;48717;21,80;434775;11,00;352886;5,00
3;2014;18.01.;SA;32;16;36;26;11;15;na;2;58675295,00;JP;15933409,50;4;546277,40;95;11500,50;946;3464,70;5644;193,50;53300;40,90;102242;21,30;957587;10,20;746266;5,00
4;2014;22.01.;MI;26;42;18;2;46;23;na;8;31768009,00;JP;17966562,00;4;292470,10;58;10085,10;448;3917,00;3369;173,60;28042;41,70;56493;20,70;478330;11,00;430409;5,00
4;2014;25.01.;SA;37;32;48;24;45;36;na;8;63458233,00;JP;22027888,90;1;2341995,40;107;10943,90;996;3527,10;6487;180,50;53619;43,60;117452;19,90;966313;10,90;849567;5,00
5;2014;29.01.;MI;3;12;36;34;15;26;na;5;37020460,00;1;24397198,30;3;446650,00;102;6568,30;586;3429,90;4300;155,80;32258;41,50;73103;18,30;564577;10,60;548284;5,00
5;2014;01.02.;SA;17;49;18;46;47;42;na;2;54421635,00;JP;3482984,60;2;1025004,60;65;15769,30;672;4575,90;3965;258,50;40139;51,00;79317;25,80;786619;11,70;645548;5,00
6;2014;05.02.;MI;26;32;17;7;16;9;na;1;26046470,00;JP;5149958,60;1;951695,50;51;9330,30;573;2491,30;3106;153,20;32158;29,50;52943;17,90;565353;7,50;367861;5,00
6;2014;08.02.;SA;44;18;42;4;29;33;na;4;54817678,00;JP;8658289,90;2;1024323,10;91;11256,20;1007;3051,60;5172;198,00;45022;45,50;90323;22,60;801406;11,50;682809;5,00
7;2014;12.02.;MI;16;15;37;18;10;35;na;5;29709071,00;JP;10559670,40;JP;1087577,40;26;20914,90;270;6042,00;2124;256,00;17922;60,60;49659;21,90;388475;12,50;415476;5,00
7;2014;15.02.;SA;44;31;17;7;8;48;na;1;60738044,00;JP;14446905,20;3;1122038,00;120;9493,90;982;3480,40;5367;212,20;54780;41,50;97365;23,40;1022525;10,00;739284;5,00
